store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST26,SKU04151,44,39,10,2025-12-31
ST07,SKU01500,102,48,21,2025-11-12
ST24,SKU02188,67,46,16,2025-12-10
ST29,SKU04988,56,20,6,2025-12-26
ST04,SKU02439,95,49,11,2025-11-22
ST03,SKU01633,157,57,28,2025-11-11
ST13,SKU03464,101,79,18,2025-11-09
ST03,SKU00093,104,91,28,2025-11-18
ST08,SKU00834,218,81,21,2025-12-06
ST01,SKU02948,15,29,12,2025-12-10
ST26,SKU03890,208,74,19,2025-12-10
ST26,SKU02898,15,33,13,2025-12-05
ST15,SKU01925,3,20,8,2025-12-13
ST17,SKU03963,28,31,11,2025-11-28
ST07,SKU02620,70,65,16,2025-12-04
ST11,SKU00698,119,98,23,2025-12-16
ST07,SKU04216,34,52,19,2025-12-26
ST15,SKU03791,202,91,30,2025-11-13
ST19,SKU04543,141,73,22,2025-12-19
ST16,SKU00084,22,30,8,2025-11-25
ST13,SKU02552,90,91,26,2025-11-25
ST25,SKU01436,77,56,17,2025-12-27
ST26,SKU02240,53,31,11,2025-12-30
ST14,SKU03312,27,71,23,2025-12-13
ST26,SKU04525,34,61,21,2025-12-28
ST26,SKU04364,197,98,31,2025-11-20
ST16,SKU00770,53,40,19,2025-12-15
ST24,SKU01330,59,31,7,2025-12-30
ST19,SKU01085,124,46,10,2025-12-20
ST15,SKU01519,71,84,29,2025-11-01
ST19,SKU02614,193,70,21,2025-11-23
ST10,SKU01041,21,85,36,2025-11-05
ST03,SKU04836,117,54,18,2025-11-13
ST16,SKU01022,114,75,23,2025-11-30
ST11,SKU01834,50,21,10,2025-12-28
ST11,SKU02287,35,53,19,2025-11-03
ST27,SKU04203,123,57,28,2025-11-03
ST30,SKU00432,275,100,22,2025-12-11
ST02,SKU03538,44,21,6,2025-11-26
ST03,SKU02365,134,93,25,2025-12-11
ST12,SKU02805,18,21,7,2025-12-23
ST19,SKU02847,64,50,12,2025-11-04
ST12,SKU01997,99,40,19,2025-11-06
ST22,SKU01225,153,63,24,2025-11-24
ST04,SKU02238,45,41,8,2025-11-16
ST10,SKU00696,32,24,6,2025-11-28
ST07,SKU00487,149,87,23,2025-11-07
ST26,SKU00884,64,23,5,2025-11-12
ST05,SKU01747,23,44,18,2025-11-04
ST08,SKU00858,40,83,17,2025-11-13
ST26,SKU02512,195,77,28,2025-11-16
ST11,SKU01467,81,48,15,2025-12-16
ST29,SKU01844,161,63,14,2025-11-05
ST18,SKU00367,205,73,31,2025-11-10
ST15,SKU01351,130,69,18,2025-11-09
ST16,SKU00956,11,66,30,2025-12-25
ST05,SKU01917,27,62,13,2025-12-05
ST08,SKU02308,212,90,40,2025-12-29
ST24,SKU02944,210,88,20,2025-11-04
ST17,SKU02192,43,66,31,2025-12-07
ST28,SKU00721,187,92,26,2025-11-19
ST20,SKU04553,130,59,27,2025-11-07
ST03,SKU00621,27,85,24,2025-11-26
ST03,SKU03459,2,72,34,2025-12-29
ST25,SKU01127,11,44,15,2025-12-14
ST18,SKU01200,51,27,8,2025-12-07
ST04,SKU03596,41,46,10,2025-11-15
ST21,SKU00234,58,32,10,2025-11-15
ST14,SKU00513,127,76,22,2025-12-26
ST25,SKU02550,86,75,23,2025-12-18
ST10,SKU04266,134,52,26,2025-12-14
ST23,SKU03942,78,66,16,2025-12-13
ST30,SKU02759,93,90,28,2025-12-11
ST13,SKU04680,22,52,13,2025-12-20
ST12,SKU04843,141,65,30,2025-11-14
ST26,SKU01677,29,26,7,2025-12-24
ST28,SKU04570,67,25,11,2025-11-03
ST18,SKU00179,36,30,8,2025-12-27
ST29,SKU02143,56,91,39,2025-12-29
ST11,SKU03421,57,32,13,2025-11-28
ST11,SKU02303,57,31,9,2025-11-14
ST23,SKU01525,40,27,12,2025-12-25
ST08,SKU03206,111,60,29,2025-11-01
ST20,SKU01195,210,86,19,2025-11-13
ST21,SKU01486,21,56,12,2025-11-12
ST23,SKU00710,113,88,33,2025-11-18
ST11,SKU03573,108,37,8,2025-12-03
ST02,SKU03468,59,42,10,2025-11-26
ST16,SKU01281,49,55,18,2025-12-26
ST22,SKU01295,30,32,11,2025-11-06
ST12,SKU03674,62,37,17,2025-11-24
ST08,SKU00583,77,54,12,2025-12-17
ST20,SKU02179,115,90,34,2025-11-24
ST30,SKU01609,151,100,23,2025-11-23
ST25,SKU04761,51,43,12,2025-12-02
ST08,SKU01908,48,24,10,2025-11-26
ST28,SKU01290,38,66,27,2025-11-21
ST13,SKU00791,78,93,29,2025-12-09
ST16,SKU00728,108,48,23,2025-12-21
ST09,SKU03147,100,59,18,2025-12-25
ST10,SKU03713,116,82,29,2025-11-06
ST17,SKU01581,170,57,26,2025-12-30
ST07,SKU01558,104,80,29,2025-11-25
ST28,SKU00376,76,28,8,2025-12-22
ST26,SKU04774,76,65,14,2025-12-15
ST16,SKU03744,129,46,16,2025-12-05
ST13,SKU04309,0,88,24,2025-12-24
ST10,SKU01621,101,34,7,2025-11-17
ST10,SKU01702,11,38,14,2025-11-02
ST30,SKU00151,261,89,22,2025-12-27
ST23,SKU00677,35,24,9,2025-12-17
ST06,SKU03228,205,70,33,2025-11-22
ST14,SKU01878,9,96,26,2025-11-28
ST23,SKU01140,151,84,41,2025-11-12
ST26,SKU00488,7,27,8,2025-11-08
ST19,SKU00762,229,85,18,2025-12-10
ST11,SKU02198,9,45,14,2025-12-11
ST30,SKU02810,54,70,29,2025-11-24
ST12,SKU03127,41,50,15,2025-11-08
ST02,SKU00818,36,74,20,2025-12-21
ST21,SKU04765,24,78,20,2025-12-15
ST14,SKU03015,95,79,21,2025-12-30
ST01,SKU02767,90,33,14,2025-12-20
ST05,SKU03843,95,75,19,2025-12-20
ST19,SKU01519,180,81,32,2025-12-04
ST28,SKU02082,47,57,22,2025-11-17
ST05,SKU03625,48,44,16,2025-12-13
ST10,SKU01795,14,61,23,2025-12-17
ST14,SKU00931,181,72,20,2025-12-01
ST22,SKU01199,117,100,36,2025-11-05
ST16,SKU04203,129,83,22,2025-11-15
ST28,SKU04180,46,100,24,2025-11-16
ST15,SKU00938,68,39,16,2025-11-18
ST23,SKU04882,19,68,23,2025-12-26
ST10,SKU04503,74,51,18,2025-12-13
ST17,SKU03955,88,33,7,2025-12-25
ST12,SKU02246,121,43,20,2025-11-06
ST21,SKU04108,80,29,6,2025-12-12
ST01,SKU00075,261,95,24,2025-11-21
ST01,SKU00462,84,48,19,2025-12-29
ST06,SKU02367,23,32,11,2025-11-29
ST26,SKU00027,200,84,30,2025-11-17
ST20,SKU02146,13,67,29,2025-12-15
ST07,SKU04071,131,45,17,2025-12-04
ST24,SKU01653,78,34,13,2025-12-12
ST22,SKU00385,62,41,18,2025-12-28
ST30,SKU04089,157,54,25,2025-12-07
ST18,SKU04889,133,73,32,2025-11-03
ST15,SKU01446,9,98,24,2025-11-02
ST15,SKU00188,101,52,15,2025-11-14
ST16,SKU04273,67,34,11,2025-12-16
ST29,SKU02336,9,64,31,2025-12-15
ST10,SKU00227,99,73,23,2025-12-31
ST16,SKU02675,171,82,22,2025-12-15
ST26,SKU00904,207,83,41,2025-12-05
ST28,SKU04566,38,83,37,2025-12-17
ST05,SKU00856,8,38,15,2025-12-22
ST14,SKU00845,39,64,18,2025-11-08
ST22,SKU04584,61,46,19,2025-12-10
ST09,SKU04611,75,93,44,2025-11-22
ST05,SKU02010,159,75,36,2025-11-09
ST08,SKU04518,173,89,37,2025-11-22
ST19,SKU02618,112,75,28,2025-11-19
ST02,SKU03607,80,28,14,2025-11-30
ST18,SKU00635,135,48,21,2025-11-17
ST07,SKU03690,88,74,21,2025-11-10
ST05,SKU01241,20,25,11,2025-12-05
ST18,SKU02833,143,74,32,2025-12-18
ST21,SKU00575,68,39,16,2025-11-03
ST05,SKU01352,79,39,15,2025-11-24
ST29,SKU01372,31,83,40,2025-12-25
ST16,SKU04970,54,42,14,2025-12-19
ST23,SKU01764,243,85,38,2025-11-16
ST24,SKU00286,161,66,31,2025-12-05
ST29,SKU02535,116,45,18,2025-12-28
ST04,SKU01117,232,97,26,2025-12-06
ST16,SKU00863,49,89,41,2025-11-03
ST03,SKU00822,90,37,17,2025-12-05
ST20,SKU01088,12,33,13,2025-12-19
ST20,SKU01642,62,90,45,2025-11-29
ST14,SKU04578,136,97,29,2025-11-20
ST27,SKU01513,54,42,13,2025-12-28
ST03,SKU00451,74,30,15,2025-12-21
ST21,SKU00973,106,71,34,2025-12-14
ST23,SKU04063,8,90,30,2025-11-22
ST20,SKU01713,110,46,10,2025-11-27
ST10,SKU04265,57,41,9,2025-11-02
ST10,SKU04294,45,84,21,2025-12-26
ST03,SKU04025,7,28,7,2025-11-09
ST05,SKU03310,234,80,32,2025-11-15
ST30,SKU01524,22,20,4,2025-12-10
ST17,SKU00637,132,88,39,2025-12-04
ST12,SKU03985,220,100,23,2025-12-07
ST09,SKU03188,254,95,28,2025-11-13
ST25,SKU03679,38,85,26,2025-12-05
ST07,SKU03658,27,29,8,2025-12-14
ST04,SKU03852,96,85,34,2025-11-21
ST20,SKU03811,61,43,16,2025-11-24
ST21,SKU02417,169,100,34,2025-12-10
ST01,SKU01494,17,27,7,2025-12-19
ST29,SKU03585,81,46,15,2025-12-14
ST15,SKU00792,9,84,35,2025-11-21
ST17,SKU01687,167,59,22,2025-11-14
ST27,SKU01746,119,45,10,2025-11-18
ST20,SKU02687,12,27,13,2025-11-04
ST22,SKU02693,17,82,18,2025-12-19
ST17,SKU01676,87,40,8,2025-11-03
ST01,SKU02063,135,97,25,2025-12-19
ST25,SKU02282,98,42,20,2025-11-27
ST30,SKU02433,4,68,22,2025-11-07
ST21,SKU00996,134,64,25,2025-12-03
ST03,SKU01917,100,57,15,2025-11-01
ST14,SKU01550,78,37,12,2025-11-26
ST08,SKU01624,71,32,12,2025-11-01
ST02,SKU03877,213,82,40,2025-11-30
ST12,SKU04923,32,63,20,2025-12-18
ST30,SKU01323,105,38,12,2025-11-13
ST23,SKU00379,75,43,10,2025-12-18
ST13,SKU00818,49,42,18,2025-11-07
ST20,SKU03822,95,93,45,2025-11-28
ST30,SKU02085,131,44,9,2025-11-29
ST17,SKU04226,121,83,37,2025-12-31
ST28,SKU01385,67,50,13,2025-11-04
ST21,SKU02679,128,96,46,2025-12-26
ST16,SKU04711,266,91,33,2025-11-19
ST05,SKU00296,257,97,44,2025-11-23
ST11,SKU03977,33,76,29,2025-11-30
ST16,SKU01160,228,78,32,2025-12-20
ST23,SKU00735,111,86,40,2025-11-06
ST03,SKU02179,53,44,12,2025-12-20
ST04,SKU00295,44,92,33,2025-11-28
ST20,SKU00800,19,44,21,2025-12-06
ST04,SKU03125,52,57,24,2025-11-29
ST29,SKU02663,17,37,8,2025-12-22
ST26,SKU03261,94,96,26,2025-11-01
ST10,SKU03860,129,92,36,2025-12-17
ST21,SKU03964,56,52,13,2025-12-24
ST01,SKU03829,157,69,19,2025-11-09
ST29,SKU02767,25,42,12,2025-12-13
ST05,SKU02414,31,53,14,2025-11-28
ST07,SKU02937,134,90,37,2025-11-21
ST18,SKU03754,114,45,13,2025-12-05
ST01,SKU04214,73,54,25,2025-12-09
ST15,SKU02953,209,82,41,2025-12-12
ST27,SKU04575,37,26,8,2025-11-19
ST19,SKU04916,159,83,39,2025-12-17
ST17,SKU04540,37,23,8,2025-11-30
ST25,SKU00264,223,75,30,2025-11-16
ST11,SKU00944,55,39,19,2025-11-14
ST16,SKU01862,63,31,12,2025-11-03
ST14,SKU01781,56,26,13,2025-11-15
ST15,SKU02817,93,37,10,2025-12-24
ST23,SKU01915,152,75,37,2025-12-05
ST14,SKU03676,279,99,25,2025-12-29
ST08,SKU03686,234,93,44,2025-12-20
ST28,SKU02011,217,84,34,2025-11-04
ST01,SKU04125,260,90,43,2025-12-21
ST19,SKU00122,41,44,19,2025-11-29
ST29,SKU04778,91,51,15,2025-11-16
ST10,SKU00801,9,37,9,2025-12-07
ST22,SKU00719,142,79,39,2025-12-26
ST07,SKU01020,47,95,40,2025-11-03
ST19,SKU02803,148,95,43,2025-12-08
ST15,SKU03620,33,47,18,2025-11-10
ST23,SKU02918,140,51,10,2025-12-02
ST22,SKU03017,19,60,28,2025-12-26
ST05,SKU04461,137,96,39,2025-11-09
ST29,SKU03302,217,93,43,2025-11-14
ST23,SKU02725,117,95,28,2025-11-05
ST26,SKU03338,104,76,25,2025-12-15
ST10,SKU00166,139,56,26,2025-11-10
ST25,SKU00789,117,75,34,2025-12-20
ST23,SKU03164,40,20,9,2025-11-25
ST29,SKU00052,20,39,12,2025-11-12
ST19,SKU04051,77,28,12,2025-11-29
ST18,SKU04892,170,82,28,2025-11-13
ST06,SKU00873,234,80,18,2025-12-30
ST09,SKU02208,202,80,25,2025-12-16
ST08,SKU04016,205,78,31,2025-12-14
ST06,SKU04564,94,55,23,2025-11-06
ST28,SKU00189,96,49,17,2025-11-15
ST03,SKU02075,108,54,25,2025-12-22
ST19,SKU02493,101,66,24,2025-11-06
ST29,SKU00018,98,64,28,2025-11-09
ST03,SKU04433,164,63,30,2025-11-06
ST24,SKU00077,137,93,24,2025-11-29
ST21,SKU02089,51,51,12,2025-11-25
ST25,SKU02235,80,54,25,2025-11-20
ST30,SKU00319,218,88,30,2025-12-03
ST02,SKU01117,194,93,22,2025-11-19
ST06,SKU00787,8,82,17,2025-11-09
ST14,SKU02391,137,75,30,2025-11-19
ST07,SKU01687,218,97,40,2025-12-21
ST20,SKU03500,78,34,7,2025-12-05
ST06,SKU00996,24,82,38,2025-11-01
ST12,SKU02520,132,62,26,2025-11-28
ST06,SKU02349,26,76,31,2025-12-01
ST26,SKU04149,34,28,13,2025-11-29
ST11,SKU04450,166,69,33,2025-11-04
ST29,SKU03471,119,79,39,2025-12-21
ST17,SKU00853,63,52,23,2025-12-03
ST08,SKU01549,32,25,7,2025-11-05
ST17,SKU03009,119,62,30,2025-11-10
ST03,SKU01010,8,32,10,2025-12-30
ST05,SKU04050,127,63,21,2025-11-05
ST21,SKU03070,188,65,14,2025-11-23
ST01,SKU04078,64,86,35,2025-12-24
ST03,SKU00181,77,86,20,2025-12-09
ST12,SKU03695,71,28,13,2025-11-01
ST26,SKU01573,137,61,18,2025-11-26
ST19,SKU04936,129,68,24,2025-11-24
ST10,SKU02708,87,91,40,2025-11-26
ST15,SKU01665,75,81,26,2025-12-15
ST04,SKU02766,182,96,20,2025-12-06
ST24,SKU02685,75,28,8,2025-11-05
ST24,SKU02845,146,99,32,2025-12-14
ST15,SKU04784,207,71,31,2025-12-30
ST29,SKU03736,94,61,24,2025-12-21
ST05,SKU04889,52,46,19,2025-12-21
ST30,SKU03335,181,69,14,2025-11-06
ST02,SKU03096,110,65,32,2025-12-12
ST01,SKU01540,87,69,16,2025-11-07
ST27,SKU00615,1,76,26,2025-12-12
ST21,SKU00509,116,88,21,2025-12-15
ST21,SKU04892,2,84,23,2025-11-02
ST09,SKU04457,147,51,14,2025-11-28
ST11,SKU03810,154,64,13,2025-12-21
ST17,SKU01833,168,65,26,2025-12-08
ST21,SKU02801,122,60,22,2025-12-19
ST06,SKU00082,71,74,26,2025-11-05
ST12,SKU04045,117,80,27,2025-12-01
ST13,SKU04117,48,53,24,2025-12-28
ST29,SKU03782,89,32,9,2025-12-26
ST07,SKU03237,38,95,24,2025-11-29
ST26,SKU01331,216,88,40,2025-11-24
ST05,SKU01086,70,53,24,2025-11-03
ST03,SKU04674,273,100,43,2025-12-27
ST30,SKU00964,37,67,16,2025-12-13
ST01,SKU03566,1,27,6,2025-11-01
ST10,SKU02625,140,66,24,2025-11-06
ST14,SKU00256,114,70,18,2025-11-19
ST13,SKU03686,56,69,28,2025-11-02
ST05,SKU04122,119,45,20,2025-12-08
ST14,SKU03519,131,58,14,2025-12-27
ST20,SKU04025,148,51,17,2025-12-03
ST20,SKU04264,0,23,9,2025-12-02
ST16,SKU04403,6,65,22,2025-11-04
ST24,SKU00081,41,26,12,2025-12-18
ST30,SKU04761,34,29,14,2025-11-13
ST09,SKU02771,55,79,36,2025-12-20
ST05,SKU00743,93,35,8,2025-11-20
ST06,SKU00252,12,27,13,2025-11-06
ST03,SKU00375,207,80,34,2025-11-20
ST08,SKU00697,17,35,14,2025-11-17
ST17,SKU03435,51,21,7,2025-11-19
ST15,SKU02996,13,47,23,2025-11-19
ST16,SKU00031,26,82,19,2025-12-29
ST03,SKU01205,139,47,22,2025-11-08
ST06,SKU04560,228,90,43,2025-11-15
ST29,SKU01011,1,49,18,2025-11-15
ST23,SKU00897,132,72,29,2025-12-24
ST12,SKU01756,123,53,15,2025-12-20
ST14,SKU00792,19,73,16,2025-12-17
ST10,SKU04040,30,30,9,2025-11-17
ST29,SKU01682,6,35,16,2025-11-15
ST23,SKU02150,23,26,8,2025-11-23
ST03,SKU00413,84,73,31,2025-11-07
ST22,SKU00931,227,79,16,2025-12-04
ST08,SKU02431,121,45,21,2025-11-21
ST29,SKU02149,1,33,14,2025-12-12
ST29,SKU02752,128,95,35,2025-12-04
ST29,SKU02365,263,91,33,2025-11-11
ST03,SKU00195,160,77,35,2025-12-05
ST26,SKU02515,22,31,7,2025-11-07
ST07,SKU02357,14,53,17,2025-12-20
ST08,SKU02280,130,63,31,2025-11-21
ST22,SKU01336,123,44,13,2025-11-12
ST29,SKU03498,185,92,44,2025-11-21
ST16,SKU01278,181,89,27,2025-11-22
ST06,SKU03435,113,47,21,2025-11-24
ST02,SKU00204,20,31,15,2025-12-29
ST18,SKU02271,27,88,19,2025-12-06
ST17,SKU04042,91,75,24,2025-11-04
ST18,SKU00890,79,35,8,2025-12-14
ST01,SKU02356,69,66,19,2025-11-19
ST04,SKU01072,85,58,28,2025-12-17
ST24,SKU01120,39,35,14,2025-11-02
ST16,SKU04929,52,34,13,2025-11-07
ST08,SKU01067,118,45,16,2025-11-23
ST04,SKU04234,3,89,35,2025-11-07
ST07,SKU04098,213,79,36,2025-12-03
ST28,SKU03841,27,57,26,2025-12-19
ST01,SKU00038,18,49,24,2025-11-30
ST29,SKU01534,216,73,18,2025-11-03
ST06,SKU01412,158,93,21,2025-11-14
ST22,SKU04417,75,73,32,2025-12-23
ST07,SKU04229,142,58,29,2025-11-30
ST09,SKU01982,94,63,14,2025-12-22
ST22,SKU03112,187,66,20,2025-12-12
ST04,SKU00864,248,84,24,2025-12-30
ST12,SKU01268,68,88,22,2025-11-13
ST22,SKU00898,130,46,13,2025-11-24
ST10,SKU00405,10,54,12,2025-11-19
ST21,SKU00265,124,68,29,2025-12-04
ST16,SKU00145,28,21,10,2025-11-26
ST19,SKU02650,186,97,21,2025-11-01
ST28,SKU04148,37,49,21,2025-11-26
ST26,SKU00711,212,81,31,2025-12-10
ST24,SKU03452,151,92,30,2025-12-21
ST04,SKU03881,228,78,24,2025-12-27
ST05,SKU03268,109,56,23,2025-11-18
ST04,SKU00607,34,32,7,2025-11-09
ST14,SKU03975,32,37,8,2025-11-30
ST21,SKU04705,37,25,10,2025-11-29
ST12,SKU04364,70,57,24,2025-11-29
ST24,SKU03327,77,47,12,2025-11-19
ST01,SKU01671,14,27,9,2025-11-04
ST28,SKU01022,6,40,17,2025-11-04
ST06,SKU04387,204,73,16,2025-12-18
ST23,SKU01668,81,65,21,2025-11-01
ST26,SKU00785,35,35,12,2025-11-09
ST11,SKU03204,39,68,27,2025-11-08
ST19,SKU04494,154,60,23,2025-11-28
ST15,SKU00523,140,70,16,2025-11-23
ST29,SKU00428,62,59,21,2025-12-21
ST29,SKU04515,115,75,34,2025-12-11
ST15,SKU04322,86,62,26,2025-11-20
ST08,SKU00349,1,26,7,2025-11-28
ST08,SKU02758,93,75,20,2025-11-04
ST28,SKU00339,107,56,22,2025-11-07
ST06,SKU01862,51,43,14,2025-12-18
ST11,SKU00411,270,96,24,2025-12-14
ST07,SKU04935,46,39,8,2025-12-11
ST14,SKU02881,183,63,29,2025-12-30
ST17,SKU00266,28,26,12,2025-11-18
ST29,SKU02250,23,72,33,2025-12-15
ST19,SKU02031,0,20,7,2025-11-24
ST28,SKU03752,138,78,20,2025-12-22
ST11,SKU03168,119,56,19,2025-12-12
ST03,SKU01316,120,79,26,2025-11-25
ST18,SKU02699,17,76,30,2025-12-24
ST10,SKU01689,23,92,46,2025-12-22
ST07,SKU02167,103,64,17,2025-12-29
ST15,SKU02677,250,84,35,2025-12-19
ST18,SKU00704,13,34,12,2025-11-09
ST01,SKU02122,15,36,16,2025-11-19
ST23,SKU01602,55,97,24,2025-12-14
ST16,SKU04021,53,22,7,2025-11-30
ST03,SKU00137,156,68,20,2025-11-17
ST26,SKU01892,58,85,28,2025-12-07
ST11,SKU04664,32,47,22,2025-12-25
ST17,SKU01257,104,57,21,2025-12-17
ST17,SKU02848,145,59,21,2025-12-23
ST26,SKU03400,14,69,15,2025-12-30
ST23,SKU03149,97,73,25,2025-12-10
ST13,SKU04989,188,63,25,2025-12-07
ST26,SKU00983,65,27,8,2025-12-27
ST25,SKU02798,17,99,48,2025-11-05
ST23,SKU00473,73,35,16,2025-12-06
ST30,SKU04057,265,90,44,2025-12-13
ST03,SKU00319,29,21,6,2025-12-24
ST01,SKU01451,205,70,25,2025-11-11
ST29,SKU00393,198,82,32,2025-11-25
ST22,SKU01716,3,36,12,2025-12-29
ST05,SKU00276,85,50,13,2025-11-04
ST01,SKU04826,119,69,20,2025-12-29
ST05,SKU03501,131,57,22,2025-12-21
ST24,SKU04642,282,96,24,2025-12-23
ST02,SKU03531,189,85,23,2025-12-13
ST24,SKU02077,4,31,13,2025-11-05
ST08,SKU00077,32,45,11,2025-11-30
ST20,SKU02493,16,70,15,2025-12-31
ST03,SKU03797,94,40,13,2025-12-28
ST15,SKU02484,167,94,34,2025-11-23
ST05,SKU04519,67,76,22,2025-12-15
ST02,SKU03955,18,23,6,2025-12-15
ST26,SKU01945,70,54,23,2025-12-24
ST27,SKU02815,149,51,23,2025-11-26
ST23,SKU01507,108,39,19,2025-11-24
ST29,SKU03053,31,45,14,2025-12-02
ST19,SKU03652,183,63,14,2025-11-17
ST04,SKU04991,103,45,19,2025-11-13
ST25,SKU01595,10,55,27,2025-12-02
ST26,SKU00798,32,25,7,2025-12-25
ST03,SKU01659,82,50,14,2025-12-01
ST06,SKU02370,7,78,19,2025-12-13
ST17,SKU04519,118,59,12,2025-12-13
ST12,SKU01258,32,47,21,2025-12-06
ST15,SKU00881,98,73,28,2025-12-15
ST22,SKU02758,44,31,6,2025-11-12
ST04,SKU00289,145,95,24,2025-11-03
ST05,SKU04796,23,100,23,2025-11-26
ST20,SKU04953,56,62,16,2025-11-16
ST30,SKU03614,170,81,19,2025-11-25
ST23,SKU04613,33,20,6,2025-12-23
ST30,SKU02870,1,45,18,2025-11-06
ST24,SKU00259,289,100,28,2025-11-23
ST04,SKU03642,40,32,10,2025-12-07
ST18,SKU00891,113,89,21,2025-12-18
ST29,SKU00442,271,93,21,2025-12-06
ST09,SKU03992,0,90,28,2025-11-02
ST07,SKU00221,55,85,29,2025-12-05
ST30,SKU00997,60,37,16,2025-12-04
ST23,SKU00294,39,52,13,2025-11-28
ST01,SKU03763,31,22,7,2025-12-15
ST15,SKU03591,169,88,33,2025-11-13
ST25,SKU02277,103,46,19,2025-11-03
ST19,SKU00469,165,79,34,2025-12-08
ST24,SKU02806,201,96,43,2025-12-25
ST15,SKU00440,60,21,10,2025-12-01
ST20,SKU04845,79,51,19,2025-11-15
ST30,SKU02826,12,72,16,2025-12-08
ST21,SKU02820,25,53,19,2025-11-01
ST23,SKU04509,158,85,19,2025-11-15
ST11,SKU00126,40,69,27,2025-12-06
ST02,SKU01690,164,73,19,2025-11-27
ST29,SKU04073,1,65,22,2025-12-20
ST04,SKU00384,186,68,25,2025-12-21
ST12,SKU00602,60,97,45,2025-12-02
ST09,SKU00237,167,64,13,2025-12-08
ST03,SKU01670,110,97,27,2025-11-19
ST09,SKU01002,52,37,9,2025-11-02
ST09,SKU04196,223,86,35,2025-12-05
ST02,SKU01242,160,71,25,2025-12-13
ST11,SKU01715,128,90,28,2025-11-11
ST24,SKU01920,73,40,10,2025-12-18
ST02,SKU00529,1,99,44,2025-12-01
ST15,SKU03635,30,40,17,2025-11-14
ST10,SKU03711,106,79,19,2025-11-27
ST16,SKU03568,51,38,13,2025-12-04
ST10,SKU03097,125,43,19,2025-11-13
ST26,SKU03913,23,57,13,2025-12-26
ST20,SKU02845,114,83,33,2025-12-22
ST29,SKU01790,22,57,22,2025-11-03
ST23,SKU02107,70,27,9,2025-12-10
ST09,SKU04030,73,76,28,2025-12-19
ST04,SKU02207,45,39,19,2025-11-08
ST27,SKU02720,112,52,25,2025-12-19
ST04,SKU01128,32,39,12,2025-11-01
ST14,SKU01950,172,59,19,2025-12-25
ST25,SKU01169,28,81,17,2025-11-15
ST06,SKU02082,26,40,12,2025-12-29
ST17,SKU01913,32,53,15,2025-12-30
ST03,SKU02427,110,81,40,2025-11-17
ST12,SKU04804,73,35,16,2025-12-13
ST15,SKU01532,28,24,7,2025-11-17
ST29,SKU04354,4,51,15,2025-12-21
ST02,SKU04010,8,29,12,2025-12-17
ST25,SKU01418,13,39,14,2025-11-14
ST03,SKU01533,61,52,25,2025-12-08
ST03,SKU01297,26,21,4,2025-11-14
ST26,SKU00909,117,48,20,2025-11-13
ST27,SKU02384,74,30,11,2025-11-20
ST24,SKU00333,123,61,23,2025-11-19
ST22,SKU00841,100,71,32,2025-11-23
ST24,SKU00074,23,25,11,2025-12-11
ST19,SKU00380,99,73,19,2025-12-15
ST18,SKU03143,107,51,23,2025-12-08
ST07,SKU01593,230,81,27,2025-11-22
ST22,SKU04135,218,83,22,2025-12-21
ST17,SKU02329,71,66,32,2025-12-20
ST20,SKU03617,147,62,22,2025-11-25
ST18,SKU04896,95,98,37,2025-11-25
ST22,SKU04480,7,26,13,2025-12-09
ST27,SKU03136,58,99,40,2025-12-21
ST04,SKU02859,67,47,14,2025-12-23
ST21,SKU02156,93,43,11,2025-11-17
ST08,SKU01841,135,65,31,2025-12-15
ST23,SKU00883,144,74,23,2025-12-23
ST04,SKU02885,117,50,18,2025-12-28
ST18,SKU00568,111,58,21,2025-11-27
ST26,SKU03236,12,38,13,2025-11-02
ST26,SKU04801,110,44,18,2025-11-30
ST15,SKU02229,64,41,12,2025-12-22
ST08,SKU04310,111,80,19,2025-12-09
ST14,SKU04380,31,32,7,2025-12-02
ST15,SKU04180,166,71,29,2025-11-27
ST23,SKU03623,130,56,27,2025-12-30
ST19,SKU01483,138,62,15,2025-12-29
ST26,SKU04682,11,20,5,2025-12-22
ST15,SKU00427,65,89,25,2025-11-06
ST16,SKU02190,156,84,26,2025-11-16
ST12,SKU04276,57,49,22,2025-12-12
ST06,SKU01809,1,44,18,2025-12-15
ST18,SKU02773,12,70,23,2025-12-31
ST15,SKU00312,95,95,34,2025-12-13
ST18,SKU02302,77,100,49,2025-12-14
ST30,SKU01942,8,25,10,2025-12-25
ST21,SKU04486,292,98,30,2025-12-27
ST28,SKU00386,19,91,32,2025-11-28
ST16,SKU03928,101,62,29,2025-12-10
ST19,SKU04973,30,25,6,2025-12-16
ST15,SKU02844,97,36,12,2025-11-30
ST04,SKU04159,168,81,27,2025-12-02
ST12,SKU03812,15,44,10,2025-12-18
ST15,SKU03556,179,69,32,2025-11-23
ST28,SKU03647,89,80,28,2025-12-27
ST15,SKU01681,9,73,19,2025-12-09
ST03,SKU03715,134,83,29,2025-12-20
ST06,SKU00277,53,48,11,2025-12-13
ST15,SKU01600,49,51,14,2025-11-17
ST09,SKU00488,47,22,5,2025-12-24
ST10,SKU02497,18,20,4,2025-11-16
ST02,SKU04833,92,63,22,2025-11-25
ST05,SKU00902,244,100,44,2025-12-09
ST01,SKU01401,90,54,15,2025-11-19
ST11,SKU03458,145,61,26,2025-12-28
